Date,Open,High,Low,Close,Adj Close,Volume
2016-07-15,98.919998,99.300003,98.500000,98.779999,96.198952,30137000
2016-07-18,98.699997,100.129997,98.599998,99.830002,97.221512,36493900
2016-07-19,99.559998,100.000000,99.339996,99.870003,97.260468,23779900
2016-07-20,100.000000,100.459999,99.739998,99.959999,97.348122,26276000
2016-07-21,99.830002,101.000000,99.129997,99.430000,96.831970,32702000
2016-07-22,99.260002,99.300003,98.309998,98.660004,96.082085,28313700
2016-07-25,98.250000,98.839996,96.919998,97.339996,94.796570,40382900
2016-07-26,96.820000,97.970001,96.419998,96.669998,94.144081,56239800
2016-07-27,104.269997,104.349998,102.750000,102.949997,100.259995,92344800
2016-07-28,102.830002,104.449997,102.820000,104.339996,101.613663,39869800
2016-07-29,104.190002,104.550003,103.680000,104.209999,101.487068,27733700
2016-08-01,104.410004,106.150002,104.410004,106.050003,103.278984,38167900
2016-08-02,106.050003,106.070000,104.000000,104.480003,101.750015,33816600
2016-08-03,104.809998,105.839996,104.769997,105.790001,103.025787,30202600
2016-08-04,105.580002,106.000000,105.279999,105.870003,103.662239,27408700
2016-08-05,106.269997,107.650002,106.180000,107.480003,105.238647,40553400
2016-08-08,107.519997,108.370003,107.160004,108.370003,106.110092,28037200
2016-08-09,108.230003,108.940002,108.010002,108.809998,106.540916,26315200
2016-08-10,108.709999,108.900002,107.760002,108.000000,105.747810,24008500
2016-08-11,108.519997,108.930000,107.849998,107.930000,105.679268,27484500
2016-08-12,107.779999,108.440002,107.779999,108.180000,105.924057,18660400
2016-08-15,108.139999,109.540001,108.080002,109.480003,107.196945,25868200
2016-08-16,109.629997,110.230003,109.209999,109.379997,107.099022,33794400
2016-08-17,109.099998,109.370003,108.339996,109.220001,106.942375,25356000
2016-08-18,109.230003,109.599998,109.019997,109.080002,106.805298,21984700
2016-08-19,108.769997,109.690002,108.360001,109.360001,107.079445,25368100
2016-08-22,108.860001,109.099998,107.849998,108.510002,106.247177,25820200
2016-08-23,108.589996,109.320000,108.529999,108.849998,106.580078,21257700
2016-08-24,108.570000,108.750000,107.680000,108.029999,105.777184,23675100
2016-08-25,107.389999,107.879997,106.680000,107.570000,105.326775,25086200
2016-08-26,107.410004,107.949997,106.309998,106.940002,104.709915,27766300
2016-08-29,106.620003,107.440002,106.290001,106.820000,104.592415,24970300
2016-08-30,105.800003,106.500000,105.500000,106.000000,103.789513,24863900
2016-08-31,105.660004,106.570000,105.639999,106.099998,103.887428,29662400
2016-09-01,106.139999,106.800003,105.620003,106.730003,104.504303,26701500
2016-09-02,107.699997,108.000000,106.820000,107.730003,105.483444,26802500
2016-09-06,107.900002,108.300003,107.510002,107.699997,105.454056,26880400
2016-09-07,107.830002,108.760002,107.070000,108.360001,106.100304,42364300
2016-09-08,107.250000,107.269997,105.239998,105.519997,103.319534,53002000
2016-09-09,104.639999,105.720001,103.129997,103.129997,100.979362,46557000
2016-09-12,102.650002,105.720001,102.529999,105.440002,103.241196,45292800
2016-09-13,107.510002,108.790001,107.239998,107.949997,105.698853,62176200
2016-09-14,108.730003,113.029999,108.599998,111.769997,109.439186,110888700
2016-09-15,113.860001,115.730003,113.489998,115.570000,113.159943,89983600
2016-09-16,115.120003,116.129997,114.040001,114.919998,112.523499,79886900
2016-09-19,115.190002,116.180000,113.250000,113.580002,111.211449,47023000
2016-09-20,113.050003,114.120003,112.510002,113.570000,111.201653,34514300
2016-09-21,113.849998,113.989998,112.440002,113.550003,111.182068,36003200
2016-09-22,114.349998,114.940002,114.000000,114.620003,112.229767,31074000
2016-09-23,114.419998,114.790001,111.550003,112.709999,110.359589,52481200
2016-09-26,111.639999,113.389999,111.550003,112.879997,110.526031,29869400
2016-09-27,113.000000,113.180000,112.339996,113.089996,110.731659,24607400
2016-09-28,113.690002,114.639999,113.430000,113.949997,111.573730,29641100
2016-09-29,113.160004,113.800003,111.800003,112.180000,109.840637,35887000
2016-09-30,112.459999,113.370003,111.800003,113.050003,110.692505,36379100
2016-10-03,112.709999,113.050003,112.279999,112.519997,110.173546,21701800
2016-10-04,113.059998,114.309998,112.629997,113.000000,110.643539,29736800
2016-10-05,113.400002,113.660004,112.690002,113.050003,110.692505,21453100
2016-10-06,113.699997,114.339996,113.129997,113.889999,111.514984,28779300
2016-10-07,114.309998,114.559998,113.510002,114.059998,111.681435,24358400
2016-10-10,115.019997,116.750000,114.720001,116.050003,113.629944,36236000
2016-10-11,117.699997,118.690002,116.199997,116.300003,113.874725,64041000
2016-10-12,117.349998,117.980003,116.750000,117.339996,114.893036,37586800
2016-10-13,116.790001,117.440002,115.720001,116.980003,114.540543,35192400
2016-10-14,117.879997,118.169998,117.129997,117.629997,115.176987,35652200
2016-10-17,117.330002,117.839996,116.779999,117.550003,115.098663,23624900
2016-10-18,118.180000,118.209999,117.449997,117.470001,115.020332,24553500
2016-10-19,117.250000,117.760002,113.800003,117.120003,114.677620,20034600
2016-10-20,116.860001,117.379997,116.330002,117.059998,114.618874,24125800
2016-10-21,116.809998,116.910004,116.279999,116.599998,114.168457,23192700
2016-10-24,117.099998,117.739998,117.000000,117.650002,115.196564,23538700
2016-10-25,117.949997,118.360001,117.309998,118.250000,115.784065,48129000
2016-10-26,114.309998,115.699997,113.309998,115.589996,113.179527,66134200
2016-10-27,115.389999,115.860001,114.099998,114.480003,112.092682,34562000
2016-10-28,113.870003,115.209999,113.449997,113.720001,111.348534,37861700
2016-10-31,113.650002,114.230003,113.199997,113.540001,111.172279,26419400
2016-11-01,113.459999,113.769997,110.529999,111.489998,109.165031,43825800
2016-11-02,111.400002,112.349998,111.230003,111.589996,109.262947,28331700
2016-11-03,110.980003,111.459999,109.550003,109.830002,108.091774,26932600
2016-11-04,108.529999,110.250000,108.110001,108.839996,107.117447,30837000
2016-11-07,110.080002,110.510002,109.459999,110.410004,108.662613,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,109.302307,24054500
2016-11-09,109.879997,111.320000,108.050003,110.879997,109.125168,59176400
2016-11-10,111.089996,111.089996,105.830002,107.790001,106.084061,57134500
2016-11-11,107.120003,108.870003,106.550003,108.430000,106.713936,34094100
2016-11-14,107.709999,107.809998,104.080002,105.709999,104.036980,51175500
2016-11-15,106.570000,107.680000,106.160004,107.110001,105.414825,32264500
2016-11-16,106.699997,110.230003,106.599998,109.989998,108.249237,58840500
2016-11-17,109.809998,110.349998,108.830002,109.949997,108.209877,27632000
2016-11-18,109.720001,110.540001,109.660004,110.059998,108.318138,28428900
2016-11-21,110.120003,111.989998,110.010002,111.730003,109.961708,29264600
2016-11-22,111.949997,112.419998,111.400002,111.800003,110.030602,25965500
2016-11-23,111.360001,111.510002,110.330002,111.230003,109.469627,27426400
2016-11-25,111.129997,111.870003,110.949997,111.790001,110.020767,11475900
2016-11-28,111.430000,112.470001,111.389999,111.570000,109.804245,27194000
2016-11-29,110.779999,112.029999,110.070000,111.459999,109.695992,28528800
2016-11-30,111.599998,112.199997,110.269997,110.519997,108.770859,36162300
2016-12-01,110.370003,110.940002,109.029999,109.489998,107.757156,37086900
